2732,Institute Of Naturopathic Education And Research,Institute Naturopathic Education Research,3042,2018-01-01 14:39:36.717
3398,The Institute On Governance,Institute On Governance,4015,2018-01-01 14:39:36.717
4083,The Institute Of Public Administration Of Canada,Institute Public Canada,4833,2018-01-01 14:39:36.717
1691,Institute For Quality Management In Healthcare,Institute Quality Management In Healthcare,1691,2019-09-01 14:30:42.943
5980,The Institute Of Torah Education,Institute Torah Education,6986,2018-01-01 14:39:36.717
1279,Institute For Work & Health,Institute Work Health,1279,2019-09-01 14:30:42.943
10740,Instrument Lenders Canada,Instrument Lenders Canada,12234,2018-01-01 14:39:36.717
2334,International Center Of Integral Theotherapy Centi,Integral Theotherapy Centi,2388,2018-01-01 14:39:36.717
12652,"Integram Windsor Seating, A Division Of Magna International Inc",Integram Windsor Seating A Division Magna,14544,2017-10-01 00:00:00.000
5305,Integrated Service For Autism & Neurodevelopmental Disorders,Integrated Autism Neurodevelopmental Disorders,6237,2018-01-01 14:39:36.717
11302,Integration Action For Inclusion In Education & Community (Ontario),Integration Action Inclusion In Education Community Ontario,12844,2018-01-01 14:39:36.717
3999,Integration Communautaire Cochrane Community Living,Integration Communautaire Cochrane Community Living,4738,2018-01-01 14:39:36.717
9673,Integrity Worship Centre,Integrity Worship,11049,2018-01-01 14:39:36.717
4146,Inter Pares,Inter Pares,4907,2018-01-01 14:39:36.717
9559,The Interactive Jewish Education Centre,Interactive Jewish Education,10926,2018-01-01 14:39:36.717
5715,Interactive Science And Technology Centre Of Windsor Inc.,Interactive Science Windsor,6695,2018-01-01 14:39:36.717
6317,Interagency Coalition On Aids And Development,Interagency Coalition On Aids,7357,2018-01-01 14:39:36.717
6317,Interagency Coalition On Aids And Development-Coalition Interagence Sida Et Developpement,Interagency Coalition On Aids Developmentcoalition Interagence Sida Et Developpement,7519,2018-01-01 14:39:36.717
6317,Interagency Coalition On Aids And Development-Coalition Interagence Sida Et Développement,Interagency Coalition On Aids Developmentcoalition Interagence Sida Et Développement,7395,2018-01-01 14:39:36.717
4423,Intercede International,Intercede,5237,2018-01-01 14:39:36.717
11479,Interchurch Health Ministries Canada,Interchurch Health Ministries Canada,13029,2018-01-01 14:39:36.717
12265,Intercontinental Hotels Group Canada Ltd C.O.B. Intercontinental Toronto Centre,Intercontinental Canada Cob Intercontinental Toronto,13875,2016-01-01 00:00:00.000
12265,Intercontinental Hotels Group Canada Ltd. C.O.B. As Intercontinental Toronto Centre,Intercontinental Canada Cob Intercontinental Toronto,14972,2019-09-01 00:00:00.000
8485,Intercordia Canada,Intercordia Canada,9736,2018-01-01 14:39:36.717
5221,Interdenominational Christian Counselling Inc.,Interdenominational Christian Counselling,6149,2018-01-01 14:39:36.717
6025,Interfaith Community Counselling Centre,Interfaith Community Counselling,7037,2018-01-01 14:39:36.717
5305,Intergrated Service For Autism & Neurodevelopmental Disorders,Intergrated Autism Neurodevelopmental Disorders,7710,2018-01-01 14:39:36.717
347,Interim Place,Interim Place,347,2019-09-01 14:30:42.943
12534,Interior Systems Contractors Association Of Ontario,Interior Systems Contractors Ontario,14213,2016-10-01 00:00:00.000
12534,Interior Systems Contractors Assn Of Ontario,Interior Systems Contractors Ontario,14964,2019-08-01 00:00:00.000
6150,Intermediate Christian Home,Intermediate Christian Home,7177,2018-01-01 14:39:36.717
6799,Partners International-Christian Nationals Evangelism Mission,Internationalchristian Nationals Evangelism Mission,7875,2018-01-01 14:39:36.717
834,Interval House,Interval House,834,2019-09-01 14:30:42.943
348,Interval House Of Hamilton,Interval House Hamilton,348,2019-09-01 14:30:42.943
348,Interval House Of Hamilton-Wentworth,Interval House Hamiltonwentworth,5069,2018-01-01 14:39:36.717
2417,Interval House Of Ottawa-Maison Interval D'Ottawa,Interval House Ottawamaison Interval Dottawa,2542,2018-01-01 14:39:36.717
2852,Inter-Varsity Christian Fellowship Of Canada,Intervarsity Christian Fellowship Canada,3217,2018-01-01 14:39:36.717
12381,Inteva Products Canada Ulc,Inteva Products Canada Ulc,14016,2016-02-01 00:00:00.000
3084,Into All The World Inc.,Into World,3560,2018-01-01 14:39:36.717
1741,Intravision Ontario Inc,Intravision Ontario,1741,2019-09-01 14:30:42.943
6462,Intriciti Ministries Incorporated,Intriciti Ministries,7508,2018-01-01 14:39:36.717
2939,Inuit Art Foundation,Inuit Art,3338,2018-01-01 14:39:36.717
4446,Inuit Broadcasting Corporation,Inuit Broadcasting,5265,2018-01-01 14:39:36.717
3228,Inuit Tapiriit Kanatami,Inuit Tapiriit Kanatami,3785,2018-01-01 14:39:36.717
5274,Investing In Children Inc.,Investing In Children,6206,2018-01-01 14:39:36.717
12760,Invista (Canada) Co,Invista Canada,14524,2017-09-01 00:00:00.000
5818,Invitation The Quilt Of Belonging,Invitation Quilt Belonging,6807,2018-01-01 14:39:36.717
10772,Inwood Pastoral Charge,Inwood Pastoral Charge,12268,2018-01-01 14:39:36.717
7399,Iodine Global Network,Iodine Network,8536,2018-01-01 14:39:36.717
6692,Iona College,Iona College,7759,2018-01-01 14:39:36.717
35,Ioof Seniors Homes Inc.,Ioof Seniors,14512,2017-08-01 00:00:00.000
35,Ioof. Seniors Homes Inc.,Ioof Seniors,2942,2018-01-01 14:39:36.717
35,Ioof Seniors Homes Inc,Ioof Seniors,35,2019-09-01 14:30:42.943
6749,Ipsita Nova Dance Projects Inc.,Ipsita Nova Dance Projects,7821,2018-01-01 14:39:36.717
5879,Iqra Islamic School,Iqra Islamic School,6877,2018-01-01 14:39:36.717
7829,The Ira Gluskin And Maxine Granovsky Gluskin Charitable Foundation,Ira Gluskin Maxine Granovsky Gluskin Charitable,9011,2018-01-01 14:39:36.717
3399,Ireland Park Foundation,Ireland,4016,2018-01-01 14:39:36.717
8760,The Ireland Fund Of Canada-Le Fonds Irlande Du Canada,Ireland Fund Canadale Fonds Irlande Canada,10042,2018-01-01 14:39:36.717
1936,Iris Addiction Recovery For Women,Iris Addiction Recovery Women,5213,2018-01-01 14:39:36.717
5418,Iris Residential Inns And Services,Iris Inns,6366,2018-01-01 14:39:36.717
3136,Iris Ministries Canada,Iris Ministries Canada,3647,2018-01-01 14:39:36.717
11927,Iris Ministries Canada,Iris Ministries Canada,13509,2018-01-01 14:39:36.717
7955,Irish Choral Society Of Canada,Irish Choral Canada,9148,2018-01-01 14:39:36.717
12352,Iron Range Bus Lines Inc,Iron Range Bus Lines,13981,2016-01-01 00:00:00.000
1374,Association Of Iroquois & Allied Indians (Aiai),Iroquois Allied Indians Aiai,1374,2019-09-01 14:30:42.943
658,Town Of Iroquois Falls,Iroquois Falls,658,2019-09-01 14:30:42.943
10601,Iroquois Falls Access Transit Committee,Iroquois Falls Access Transit Committee,12086,2018-01-01 14:39:36.717
10601,Iroquois Falls Access Transit/Transport Adapté,Iroquois Falls Access Transittransport Adapté,13035,2018-01-01 14:39:36.717
5843,Iroquois Falls Adult Learning Centre,Iroquois Falls Adult,6836,2018-01-01 14:39:36.717
5537,Iroquois Falls Family Health Team,Iroquois Falls Family Health Team,6497,2018-01-01 14:39:36.717
5649,Iroquois Falls Pre-School Centre Pre-Scolaire Iroquois Falls,Iroquois Falls Preschool Prescolaire Iroquois Falls,6622,2018-01-01 14:39:36.717
7910,Iroquois Falls Public Library Board,Iroquois Falls Public Library,9098,2018-01-01 14:39:36.717
9372,"Iroquois Pastoral Charge,",Iroquois Pastoral Charge,10712,2018-01-01 14:39:36.717
3304,Life Is For Everyone Crisis Pregnancy Centre (Newmarket) Inc.,Is Everyone Crisis Pregnancy Newmarket,3895,2018-01-01 14:39:36.717
5766,It Is Written - Il Est Ecrit (Canada),Is Written Il Est Ecrit Canada,6751,2018-01-01 14:39:36.717
7120,Isaiah Projects,Isaiah Projects,8232,2018-01-01 14:39:36.717
11949,Isberg Charitable Trust,Isberg Charitable Trust,13531,2018-01-01 14:39:36.717
8627,Isisters Technology Mentoring Inc.,Isisters Mentoring,9893,2018-01-01 14:39:36.717
4047,The Academy For Learning Islam,Islam,4790,2018-01-01 14:39:36.717
5920,Islamic Private Board Of Education (Ontario),Islamic Education Ontario,6919,2018-01-01 14:39:36.717
4037,Islamic Relief - Ir Canada,Islamic Relief Ir Canada,4779,2018-01-01 14:39:36.717
9265,Islamic Social Services And Resources Association (Toronto),Islamic Social Resources Toronto,10593,2018-01-01 14:39:36.717
12122,Isle In The River Theatrical Review Inc,Isle In River Theatrical Review,13706,2018-01-01 14:39:36.717
8116,Islington Centre - Etobicoke Senior Citizens,Islington Etobicoke Senior Citizens,9325,2018-01-01 14:39:36.717
6339,Islington Evangel Centre,Islington Evangel,7380,2018-01-01 14:39:36.717
3607,Isna School Board (Isb),Isna School Isb,4260,2018-01-01 14:39:36.717
6936,Israel Cancer Research Fund (Toronto),Israel Cancer Research Fund Toronto,8030,2018-01-01 14:39:36.717
12021,Israel'S Hope Ministries Of Canada,Israels Hope Ministries Canada,13604,2018-01-01 14:39:36.717
7615,Isthmus: Because Hunger Doesn'T Take Weekends Off / Isthme: Parce Que La Faim Ne Prend Pas De Congé,Isthmus Because Hunger Doesnt Take Weekends Off Isthme Parce Que La Faim Ne Prend Pas Congé,8773,2018-01-01 14:39:36.717
6537,Italian Canadian Benevolent Seniors Apartment Corporation,Italian Canadian Benevolent Seniors Apartment,7591,2018-01-01 14:39:36.717
2414,Italian Canadian Handicapable Association (Windsor & District),Italian Canadian Handicapable Windsor District,2534,2018-01-01 14:39:36.717
3868,Sons Of Italy (Hamilton) Charitable Corporation,Italy Charitable Hamilton,4579,2018-01-01 14:39:36.717
12798,Ivaco Rolling Mills Limited Partnership,Ivaco Rolling Mills,14581,2017-11-01 00:00:00.000
12798,Ivaco Rolling Mills Lp,Ivaco Rolling Mills,15174,2020-07-08 00:00:00.000
12787,Ivaco Rolling Mills 2004 Lp,Ivaco Rolling Mills 2004,14566,2017-11-01 00:00:00.000
12787,Ivaco Rolling Mills 2004 Lp A Heico Company,Ivaco Rolling Mills 2004 Lp A Heico,15173,2020-07-08 00:00:00.000
996,Ivan Franko Homes,Ivan Franko,996,2019-09-01 14:30:42.943
2789,Ivey Foundation,Ivey,3127,2018-01-01 14:39:36.717
2905,Ivey Business School Foundation,Ivey School,3294,2018-01-01 14:39:36.717
7297,J & F Home Day Care Services Incorporated,J F Home Day Care,8422,2018-01-01 14:39:36.717
6104,J Steckle Heritage Homestead,J Steckle Heritage Homestead,7126,2018-01-01 14:39:36.717
9402,Jack And Jill Co-Operative Nursery School Of Ridgetown Inc.,Jack Jill Cooperative Nursery School Ridgetown,10744,2018-01-01 14:39:36.717
2633,The Jack Miner Migratory Bird Foundation,Jack Miner Migratory Bird,2892,2018-01-01 14:39:36.717
9890,Jack Van Impe Ministries Inc.,Jack Van Impe Ministries,11299,2018-01-01 14:39:36.717
5093,Jack.Org,Jackorg,5998,2018-01-01 14:39:36.717
11035,Jacks And Jills Co-Operative Preschool Of Ancaster Inc.,Jacks Jills Cooperative Preschool Ancaster,12561,2018-01-01 14:39:36.717
3302,Jacob Hespeler Child Care Centre,Jacob Hespeler Child Care,3893,2018-01-01 14:39:36.717
10825,Sons Of Jacob Synagogue Of Belleville,Jacob Synagogue Belleville,12333,2018-01-01 14:39:36.717
10034,Jacob'S Well Ministries Inc.,Jacobs Well Ministries,11458,2018-01-01 14:39:36.717
4890,Jacs Toronto,Jacs Toronto,5767,2018-01-01 14:39:36.717
9719,Jah-Jireh Seniors Ministry Association,Jahjireh Seniors Ministry,11101,2018-01-01 14:39:36.717
12123,Jain Society Of Toronto Inc.,Jain Toronto,13707,2018-01-01 14:39:36.717
7993,Jakes House For Autistic Children,Jakes House Autistic Children,13581,2018-01-01 14:39:36.717
7993,Jake'S House For Autistic Children,Jakes House Autistic Children,9190,2018-01-01 14:39:36.717
2131,The Jamaican Canadian Association,Jamaican Canadian,5562,2018-01-01 14:39:36.717
2131,Jamaican Canadian Association,Jamaican Canadian,2131,2019-09-01 14:30:42.943
11639,Jamaican Canadian Association Of Nurses,Jamaican Canadian Nurses,13195,2018-01-01 14:39:36.717
7193,Jamaican Self-Help Organization For The Relief Of Poverty,Jamaican Selfhelp Relief Poverty,8311,2018-01-01 14:39:36.717
9383,Jame John Ministries,Jame John Ministries,10725,2018-01-01 14:39:36.717
874,James Bay Association For Community Living,James Bay Community Living,874,2019-09-01 14:30:42.943
2604,James Bay General Hospital,James Bay General Hospital,2843,2018-01-01 14:39:36.717
349,James Bay Lowlands Secondary School Board,James Bay Lowlands Secondary School,349,2019-09-01 14:30:42.943
3606,The James Shaver Woodsworth Homestead Foundation,James Shaver Woodsworth Homestead,4259,2018-01-01 14:39:36.717
9217,Jamiah Qasimul Uloom,Jamiah Qasimul Uloom,10541,2018-01-01 14:39:36.717
8663,Jamiatul Muslemeen Of Ottawa-Carleton,Jamiatul Muslemeen Ottawacarleton,9937,2018-01-01 14:39:36.717
7143,The Jamiatul Muslemin Of Toronto,Jamiatul Muslemin Toronto,8257,2018-01-01 14:39:36.717
12709,Jamieson Laboratories Ltd,Jamieson,14433,2017-04-01 00:00:00.000
11244,Janak Khendry Dance Company,Janak Khendry Dance,12781,2018-01-01 14:39:36.717
5239,"The Jane Goodall Institute For Wildlife Research, Education And Conservation / L'Institut Jane Goodall Pour La Recherche, L'Education Et La Conservation De La Faune",Jane Goodall Institute Wildlife Research Education Conservation Linstitut Jane Goodall Pour La Recherche Leducation Et La Conservation La Faune,6168,2018-01-01 14:39:36.717
9604,Jane-Alliance Neighbourhood Services,Janealliance Neighbourhood,10974,2018-01-01 14:39:36.717
3520,Jane/Finch Community And Family Centre,Janefinch Community Family,4157,2018-01-01 14:39:36.717
8884,Jane-Finch Community Ministry,Janefinch Community Ministry,10171,2018-01-01 14:39:36.717
1508,Jane-Finch Family Health Team,Janefinch Family Health Team,1508,2019-09-01 14:30:42.943
7691,Janefinch Reachingup,Janefinch Reachingup,8854,2018-01-01 14:39:36.717
7156,Jane-Finch'S Caring Village,Janefinchs Caring Village,8273,2018-01-01 14:39:36.717
12901,Janes Family Foods Ltd. A Sofina Foods Company,Janes Family Foods A Sofina Foods,15137,2020-06-03 00:00:00.000
11913,"Janetville Pastoral Charge,",Janetville Pastoral Charge,13495,2018-01-01 14:39:36.717
5062,Japanese Canadian Cultural Centre Of Toronto,Japanese Canadian Cultural Toronto,5965,2018-01-01 14:39:36.717
4835,Japanese Social Services,Japanese Social,5702,2018-01-01 14:39:36.717
6860,Jarvis District Christian School,Jarvis District Christian School,7943,2018-01-01 14:39:36.717
11852,Jarvis Pastoral Charge,Jarvis Pastoral Charge,13421,2018-01-01 14:39:36.717
5831,Jaycees Brantford Non-Profit Homes Corporation,Jaycees Brantford Nonprofit,6822,2018-01-01 14:39:36.717
4012,Jays Care Foundation,Jays Care,4752,2018-01-01 14:39:36.717
12279,Jazz Air Lp Co,Jazz Air,13893,2016-01-01 00:00:00.000
12368,Jazz Air Lp Co,Jazz Air,14630,2018-04-01 00:00:00.000
12368,Jazz Aviation Lp,Jazz Aviation,14001,2016-01-01 00:00:00.000
13049,Jazz Aviation Lp,Jazz Aviation,15099,2020-06-03 00:00:00.000
9271,Jazz Sudbury,Jazz Sudbury,10601,2018-01-01 14:39:36.717
3629,Jazz.Fm91 Inc.,Jazzfm91,4284,2018-01-01 14:39:36.717
10103,Jazzpurr Society For Animal Protection,Jazzpurr Animal Protection,11535,2018-01-01 14:39:36.717
11974,Jazzworks,Jazzworks,13556,2018-01-01 14:39:36.717
6215,Jdrf Canadian Clinical Trial Network,Jdrf Canadian Clinical Trial Network,7247,2018-01-01 14:39:36.717
835,Jean Tweed Treatment Centre,Jean Tweed Treatment,835,2019-09-01 14:30:42.943
5874,Jennifer Ashleigh Children'S Charity,Jennifer Ashleigh Childrens Charity,6872,2018-01-01 14:39:36.717
6962,"Jericho House, Youth Leadership, Justice & Spirituality Centre",Jericho House Youth Leadership Spirituality,8057,2018-01-01 14:39:36.717
3232,Jericho Road Ministries - Ministere Route De Jericho,Jericho Road Ministries Ministere Route Jericho,3791,2018-01-01 14:39:36.717
7669,Jericho Youth Services,Jericho Youth,8832,2018-01-01 14:39:36.717
10927,Jerry Berenguer Ministries Inc.,Jerry Berenguer Ministries,12446,2018-01-01 14:39:36.717
6994,Jerry Savelle Ministries Inc. -- Canada,Jerry Savelle Ministries Canada,8091,2018-01-01 14:39:36.717
5470,Jer'S Vision: Canada'S Youth Diversity Initiative / Jer'S Vision: L'Initiative Canadienne Des Jeunes Pour La Diversité,Jers Vision Canadas Youth Diversity Initiative Jers Vision Linitiative Canadienne Des Jeunes Pour La Diversité,9671,2018-01-01 14:39:36.717
3214,The Jerusalem Foundation Of Canada Inc. La Fondation Jerusalem Du Canada Inc.,Jerusalem Canada La Fondation Jerusalem Canada,3771,2018-01-01 14:39:36.717
10122,Jesse & Julie Rasch Foundation,Jesse Julie Rasch,11555,2018-01-01 14:39:36.717
4583,"Jessie'S, The June Callwood Centre For Young Women",Jessies June Callwood Young Women,5420,2018-01-01 14:39:36.717
11141,Jesuit Community Ottawa Corp,Jesuit Community Ottawa,12674,2018-01-01 14:39:36.717
6268,The Jesuit Fathers Of Upper Canada,Jesuit Fathers Upper Canada,7302,2018-01-01 14:39:36.717
7001,The Jesuit Seminary Association (Subsidiary Of The Jesuit Fathers Upper Canada),Jesuit Seminary Subsidiary Jesuit Fathers Upper Canada,8099,2018-01-01 14:39:36.717
7426,Jesuit Centre For Social Faith And Justice,Jesuit Social Faith,8566,2018-01-01 14:39:36.717
8662,Jesus Calls Canada,Jesus Calls Canada,9936,2018-01-01 14:39:36.717
